md,GR
10503.5,137.995
10504.0,128.464
10504.5,115.751
10505.0,103.096
10505.5,96.443
10506.0,92.572
10506.5,93.301
10507.0,97.24
10507.5,103.442
10508.0,113.464
10508.5,141.584
10509.0,178.476
10509.5,202.791
10510.0,194.936
10510.5,164.827
10511.0,146.067
10511.5,121.654
10512.0,113.145
10512.5,108.779
10513.0,106.328
10513.5,104.214
10514.0,101.765
10514.5,99.316
10515.000000000002,93.997
10515.5,88.848
10516.0,85.282
10516.5,85.935
10517.0,88.184
10517.5,96.816
10518.0,103.509
10518.5,115.787
10519.000000000002,131.867
10519.5,144.962
10520.0,147.336
10520.5,132.732
10521.0,117.661
10521.5,103.549
10522.0,101.095
10522.5,99.832
10523.000000000002,99.07
10523.5,96.674
10524.0,93.393
10524.5,90.609
10525.0,88.726
10525.5,89.243
10526.0,95.107
10526.5,97.665
10527.000000000002,99.438
10527.5,100.088
10528.0,100.297
10528.5,100.28
10529.0,99.166
10529.5,97.587
10530.0,97.624
10530.5,98.895
10531.000000000002,99.449
10531.5,97.842
10532.0,93.28
10532.5,88.77
10533.0,85.396
10533.5,85.384
10534.0,86.99
10534.5,89.025
10535.000000000002,91.06
10535.5,93.091
10536.0,92.633
10536.5,91.948
10537.0,92.62
10537.5,98.616
10538.0,110.054
10538.5,113.693
10539.000000000002,109.467
10539.5,102.282
10540.0,92.289
10540.5,83.582
10541.0,77.01
10541.5,72.354
10542.0,68.521
10542.5,66.55
10543.000000000002,67.18
10543.5,71.998
10544.0,78.715
10544.5,84.29
10545.0,86.159
10545.5,86.608
10546.0,85.19
10546.5,84.129
10547.000000000002,84.156
10547.5,83.972
10548.0,83.554
10548.5,83.128
10549.0,82.605
10549.5,80.087
10550.0,75.033
10550.5,69.51
10551.000000000002,65.838
10551.5,71.728
10552.0,96.299
10552.5,113.237
10553.0,125.722
10553.5,145.277
10554.0,178.851
10554.5,219.235
10555.000000000002,219.562
10555.5,194.838
10556.0,152.507
10556.5,110.175
10557.0,91.706
10557.5,82.631
10558.0,82.621
10558.5,85.294
10559.000000000002,89.692
10559.5,91.236
10560.0,92.409
10560.5,93.825
10561.0,94.261
10561.5,93.486
10562.0,89.466
10562.5,85.147
10563.000000000002,83.468
10563.5,83.558
10564.0,84.797
10564.5,87.805
10565.0,91.753
10565.5,94.268
10566.0,93.883
10566.5,91.695
10567.000000000002,89.507
10567.5,87.652
10568.0,86.972
10568.5,87.056
10569.0,87.752
10569.5,89.351
10570.0,91.129
10570.5,91.794
10571.000000000002,91.053
10571.5,88.136
10572.0,83.556
10572.5,79.755
10573.0,79.892
10573.5,81.17
10574.0,81.445
10574.5,80.275
10575.000000000002,80.068
10575.5,81.312
10576.0,83.311
10576.5,85.496
10577.0,87.681
10577.5,89.648
10578.0,90.263
10578.5,90.436
10579.000000000002,89.475
10579.5,87.592
10580.0,86.812
10580.5,86.551
10581.0,86.536
10581.5,86.237
10582.0,86.199
10582.5,89.099
10583.000000000002,91.495
10583.5,92.293
10584.0,88.934
10584.5,86.303
10585.0,88.114
10585.5,90.641
10586.0,92.022
10586.5,91.657
10587.000000000002,90.661
10587.5,90.44
10588.0,89.187
10588.5,86.575
10589.0,84.304
10589.5,83.836
10590.0,83.237
10590.5,80.942
10591.000000000002,78.738
10591.5,79.101
10592.0,82.376
10592.5,82.601
10593.0,80.972
10593.5,79.617
10594.0,81.709
10594.5,84.486
10595.000000000002,86.592
10595.5,88.065
10596.0,89.539
10596.5,91.013
10597.0,92.977
10597.5,94.647
10598.0,94.713
10598.5,91.785
10599.000000000002,87.538
10599.5,85.097
10600.0,84.155
10600.5,83.225
10601.0,81.178
10601.5,78.591
10602.0,78.437
10602.5,79.405
10603.000000000002,80.308
10603.5,81.234
10604.0,83.299
10604.5,85.39
10605.0,86.448
10605.5,86.74
10606.0,87.355
10606.5,87.971
10607.000000000002,88.208
10607.5,87.943
10608.0,87.455
10608.5,86.942
10609.0,86.758
10609.5,86.583
10610.0,86.155
10610.5,85.906
10611.000000000002,86.024
10611.5,86.333
10612.0,86.878
10612.5,87.741
10613.0,88.294
10613.5,88.847
10614.0,88.279
10614.5,83.859
10615.000000000002,81.358
10615.5,81.073
10616.0,83.03
10616.5,87.004
10617.0,90.877
10617.5,91.163
10618.0,90.636
10618.5,90.44
10619.000000000002,90.716
10619.5,91.784
10620.0,92.568
10620.5,91.388
10621.0,89.47
10621.5,87.12
10622.0,86.172
10622.5,85.426
10623.000000000002,84.492
10623.5,84.018
10624.0,84.425
10624.5,85.669
10625.0,84.107
10625.5,82.146
10626.0,81.313
10626.5,81.722
10627.000000000002,82.447
10627.5,84.042
10628.0,85.664
10628.5,86.11
10629.0,84.375
10629.5,81.584
10630.0,81.119
10630.5,83.13
10631.000000000002,86.877
10631.5,92.159
10632.0,95.641
10632.5,98.123
10633.0,98.94
10633.5,98.936
10634.0,97.948
10634.5,95.859
10635.000000000002,93.641
10635.5,91.301
10636.0,91.525
10636.5,92.636
10637.0,94.788
10637.5,96.479
10638.0,96.086
10638.5,95.014
10639.000000000002,92.435
10639.5,88.479
10640.0,86.133
10640.5,88.869
10641.0,92.635
10641.5,95.554
10642.0,97.876
10642.5,95.93
10643.000000000002,93.099
10643.5,91.49
10644.0,92.028
10644.5,93.316
10645.0,95.902
10645.5,97.876
10646.0,96.244
10646.5,95.22
10647.000000000002,96.808
10647.5,100.585
10648.0,98.24
10648.5,92.644
10649.0,86.975
10649.5,84.768
10650.0,84.536
10650.5,86.419
10651.000000000002,88.843
10651.5,88.843
10652.0,87.196
10652.5,84.199
10653.0,83.234
10653.5,82.532
10654.0,83.479
10654.5,84.858
10655.000000000002,85.542
10655.5,84.451
10656.0,83.435
10656.5,83.122
10657.0,83.685
10657.5,84.089
10658.0,83.819
10658.5,82.98
10659.000000000002,82.299
10659.5,82.691
10660.0,83.98
10660.5,83.827
10661.0,81.644
10661.5,80.633
10662.0,80.857
10662.5,80.131
10663.000000000002,75.855
10663.5,73.54
10664.0,74.712
10664.5,80.563
10665.0,83.29
10665.5,84.653
10666.0,85.413
10666.5,86.801
10667.000000000002,90.864
10667.5,94.138
10668.0,95.941
10668.5,95.701
10669.0,92.789
10669.5,88.286
10670.0,84.502
10670.5,83.176
10671.000000000002,83.774
10671.5,85.195
10672.0,87.948
10672.5,91.136
10673.0,94.656
10673.5,95.333
10674.0,94.62
10674.5,93.912
10675.000000000002,94.582
10675.5,93.963
10676.0,92.912
10676.5,91.901
10677.0,90.709
10677.5,88.073
10678.0,85.512
10678.5,85.771
10679.000000000002,87.721
10679.5,90.127
10680.0,90.533
10680.5,88.672
10681.0,85.589
10681.5,81.29
10682.0,78.573
10682.5,78.754
10683.000000000002,80.33
10683.5,84.309
10684.0,88.538
10684.5,91.183
10685.0,91.605
10685.5,91.905
10686.0,91.832
10686.5,91.511
10687.000000000002,90.352
10687.5,88.903
10688.0,88.81
10688.5,90.7
10689.0,91.67
10689.5,89.646
10690.0,85.991
10690.5,83.246
10691.000000000002,83.855
10691.5,88.731
10692.0,91.407
10692.5,92.101
10693.0,91.545
10693.5,92.542
10694.0,97.136
10694.5,101.677
10695.000000000002,100.634
10695.5,99.447
10696.0,99.194
10696.5,101.959
10697.0,106.95
10697.5,116.677
10698.0,140.97
10698.5,166.32
10699.000000000002,186.99
10699.5,199.447
10700.0,188.769
10700.5,155.707
10701.0,122.646
10701.5,103.928
10702.0,99.366
10702.5,94.861
10703.000000000002,93.029
10703.5,92.049
10704.0,92.676
10704.5,97.458
10705.0,100.589
10705.5,101.778
10706.0,99.922
10706.5,96.717
10707.000000000002,95.248
10707.5,94.285
10708.0,93.465
10708.5,92.792
10709.0,92.232
10709.5,92.745
10710.0,92.843
10710.5,92.829
10711.000000000002,92.601
10711.5,93.377
10712.0,94.979
10712.5,96.271
10713.0,95.853
10713.5,95.035
10714.0,94.687
10714.5,94.489
10715.000000000002,94.345
10715.5,93.995
10716.0,92.383
10716.5,91.063
10717.0,92.805
10717.5,96.363
10718.0,98.573
10718.5,98.464
10719.000000000002,98.015
10719.5,98.465
10720.0,103.458
10720.5,107.081
10721.0,107.928
10721.5,105.704
10722.0,102.673
10722.5,101.436
10723.000000000002,101.221
10723.5,103.527
10724.0,106.968
10724.5,109.037
10725.0,109.42
10725.5,108.936
10726.0,106.184
10726.5,102.306
10727.000000000002,100.255
10727.5,100.992
10728.0,104.317
10728.5,106.501
10729.0,107.629
10729.5,110.066
10730.0,116.169
10730.5,122.336
10731.000000000002,128.369
10731.5,128.177
10732.0,121.236
10732.5,111.147
10733.0,109.327
10733.5,113.999
10734.0,125.884
10734.5,139.494
10735.000000000002,150.406
10735.5,154.849
10736.0,149.967
10736.5,147.345
10737.0,147.158
10737.5,162.542
10738.0,176.42
10738.5,188.652
10739.000000000002,182.661
10739.5,174.126
10740.0,177.483
10740.5,186.02
10741.0,193.569
10741.5,194.811
10742.0,192.324
10742.5,188.621
10743.000000000002,188.034
10743.5,192.625
10744.0,196.64
10744.5,193.94
10745.0,189.729
10745.5,184.863
10746.0,179.703
10746.5,175.248
10747.000000000002,173.004
10747.5,169.761
10748.0,158.765
10748.5,146.049
10749.0,136.605
10749.5,138.766
10750.0,151.771
10750.5,147.011
10751.000000000002,142.25
10751.5,123.442
10752.0,105.569
10752.5,93.909
10753.0,101.533
10753.5,122.425
10754.0,145.842
10754.5,161.315
10755.0,164.289
10755.5,156.101
10756.0,137.795
10756.5,123.588
10757.0,114.687
10757.5,113.444
10758.0,114.429
10758.5,117.061
10759.0,116.317
10759.500000000002,111.806
10760.0,105.068
10760.5,96.652
10761.0,88.359
10761.5,80.902
10762.0,79.43
10762.5,78.773
10763.0,74.003
10763.500000000002,66.884
10764.0,60.453
10764.5,60.061
10765.0,71.627
10765.5,84.499
10766.0,92.453
10766.5,97.341
10767.0,102.443
10767.500000000002,109.782
10768.0,122.267
10768.5,135.818
10769.0,146.14
10769.5,159.774
10770.0,177.263
10770.5,210.401
10771.0,236.709
10771.500000000002,229.305
10772.0,204.141
10772.5,174.088
10773.0,154.665
10773.5,153.876
10774.0,155.732
10774.5,156.73
10775.0,153.59
10775.500000000002,145.107
10776.0,135.987
10776.5,129.136
10777.0,132.259
10777.5,145.914
10778.0,154.385
10778.5,154.025
10779.0,147.279
10779.500000000002,132.67
10780.0,120.744
10780.5,118.424
10781.0,123.518
10781.5,133.923
10782.0,142.139
10782.5,146.562
10783.0,145.649
10783.500000000002,142.016
10784.0,141.65
10784.5,153.365
10785.0,169.082
10785.5,180.665
10786.0,184.221
10786.5,181.032
10787.0,176.225
10787.500000000002,172.114
10788.0,166.588
10788.5,152.082
10789.0,128.306
10789.5,101.723
10790.0,88.735
10790.5,97.195
10791.0,120.151
10791.500000000002,135.792
10792.0,135.723
10792.5,125.306
10793.0,114.462
10793.5,107.675
10794.0,105.689
10794.5,105.352
10795.0,106.42
10795.500000000002,108.48
10796.0,115.058
10796.5,120.874
10797.0,127.504
10797.5,131.132
10798.0,134.005
10798.5,134.657
10799.0,134.367
10799.500000000002,130.429
10800.0,126.348
10800.5,123.128
10801.0,119.91
10801.5,116.97
10802.0,114.092
10802.5,113.739
10803.0,119.353
10803.500000000002,126.834
10804.0,134.717
10804.5,134.574
10805.0,133.665
10805.5,132.215
10806.0,131.072
10806.5,130.74
10807.0,128.156
10807.500000000002,123.214
10808.0,118.55
10808.5,115.489
10809.0,112.231
10809.5,111.091
10810.0,111.232
10810.5,112.77
10811.0,113.69
10811.500000000002,114.531
10812.0,119.323
10812.5,121.622
10813.0,122.578
10813.5,121.948
10814.0,120.812
10814.5,122.476
10815.0,127.625
10815.500000000002,133.092
10816.0,135.084
10816.5,127.372
10817.0,113.961
10817.5,103.678
10818.0,98.125
10818.5,95.029
10819.0,94.577
10819.500000000002,97.221
10820.0,101.411
10820.5,105.122
10821.0,107.413
10821.5,112.116
10822.0,119.542
10822.5,128.815
10823.0,137.275
10823.500000000002,147.826
10824.0,154.17
10824.5,146.978
10825.0,129.209
10825.5,104.173
10826.0,96.349
10826.5,105.201
10827.0,122.426
10827.500000000002,131.394
10828.0,128.968
10828.5,118.864
10829.0,114.74
10829.5,113.918
10830.0,119.049
10830.5,128.758
10831.0,137.088
10831.500000000002,134.003
10832.0,118.188
10832.5,108.242
10833.0,110.106
10833.5,116.527
10834.0,120.329
10834.5,102.87
10835.0,83.67
10835.500000000002,68.45
10836.0,64.448
10836.5,72.148
10837.0,90.95
10837.5,103.783
10838.0,100.478
10838.5,94.338
10839.0,91.402
10839.500000000002,97.048
10840.0,108.305
10840.5,116.156
10841.0,111.538
10841.5,102.865
10842.0,98.024
10842.5,101.191
10843.0,105.6
10843.500000000002,106.908
10844.0,105.567
10844.5,105.373
10845.0,106.697
10845.5,110.124
10846.0,113.819
10846.5,116.011
10847.0,114.602
10847.500000000002,109.879
10848.0,105.508
10848.5,101.636
10849.0,102.389
10849.5,104.488
10850.0,107.099
10850.5,109.054
10851.0,109.237
10851.500000000002,109.089
10852.0,108.961
10852.5,107.695
10853.0,106.208
10853.5,104.496
10854.0,103.25
10854.5,105.305
10855.0,121.143
10855.500000000002,136.32
10856.0,139.6
10856.5,131.843
10857.0,120.177
10857.5,110.304
10858.0,106.411
10858.5,102.844
10859.0,100.419
10859.500000000002,98.732
10860.0,99.263
10860.5,100.188
10861.0,101.04
10861.5,102.014
10862.0,104.535
10862.5,110.06
10863.0,114.832
10863.500000000002,115.767
10864.0,114.606
10864.5,113.844
10865.0,113.91
10865.5,115.37
10866.0,116.136
10866.5,111.662
10867.0,106.068
10867.500000000002,97.689
10868.0,89.66
10868.5,86.484
10869.0,90.764
10869.5,98.718
10870.0,105.694
10870.5,106.324
10871.0,102.354
10871.500000000002,100.597
10872.0,100.617
10872.5,105.158
10873.0,104.804
10873.5,103.513
10874.0,102.967
10874.5,104.606
10875.0,107.916
10875.500000000002,111.0
10876.0,111.993
10876.5,108.105
10877.0,107.079
10877.5,109.942
10878.0,119.886
10878.5,130.195
10879.0,137.686
10879.500000000002,134.159
10880.0,123.732
10880.5,111.628
10881.0,106.377
10881.5,104.72
10882.0,109.437
10882.5,116.355
10883.0,121.381
10883.500000000002,123.98
10884.0,125.265
10884.5,125.896
10885.0,126.087
10885.5,127.257
10886.0,127.481
10886.5,123.843
10887.0,119.779
10887.500000000002,115.331
10888.0,112.208
10888.5,109.274
10889.0,103.101
10889.5,97.802
10890.0,92.818
10890.5,90.826
10891.0,91.51
10891.500000000002,92.712
10892.0,93.944
10892.5,97.381
10893.0,100.867
10893.5,106.712
10894.0,111.464
10894.5,119.229
10895.0,127.465
10895.500000000002,136.328
10896.0,138.253
10896.5,130.223
10897.0,116.837
10897.5,101.303
10898.0,90.302
10898.5,78.22
10899.0,72.42
10899.500000000002,70.205
10900.0,70.908
10900.5,73.484
10901.0,78.508
10901.5,86.483
10902.0,93.252
10902.5,99.321
10903.0,104.263
10903.500000000002,106.65
10904.0,101.924
10904.5,86.846
10905.0,75.646
10905.5,68.002
10906.0,61.751
10906.5,61.396
10907.0,64.479
10907.500000000002,68.292
10908.0,69.888
10908.5,70.147
10909.0,70.068
10909.5,70.724
10910.0,75.151
10910.5,83.71
10911.0,92.664
10911.500000000002,100.984
10912.0,107.275
10912.5,109.753
10913.0,112.618
10913.5,116.74
10914.0,121.397
10914.5,121.335
10915.0,120.038
10915.500000000002,116.943
10916.0,112.287
10916.5,106.66
10917.0,99.34
10917.5,98.615
10918.0,102.376
10918.5,111.959
10919.0,117.883
10919.500000000002,125.835
10920.0,137.901
10920.5,136.707
10921.0,126.979
10921.5,109.472
10922.0,93.422
10922.5,79.717
10923.0,76.757
10923.500000000002,82.493
10924.0,103.414
10924.5,135.281
10925.0,167.148
10925.5,182.043
10926.0,181.793
10926.5,172.304
10927.0,163.444
10927.500000000002,150.074
10928.0,138.882
10928.5,127.466
10929.0,116.345
10929.5,106.178
10930.0,100.813
10930.5,98.388
10931.0,99.661
10931.500000000002,101.675
10932.0,101.96
10932.5,101.916
10933.0,102.169
10933.5,105.442
10934.0,107.775
10934.5,108.384
10935.0,107.359
10935.500000000002,106.997
10936.0,106.877
10936.5,106.612
10937.0,105.914
10937.5,105.291
10938.0,102.258
10938.5,98.225
10939.0,90.398
10939.500000000002,82.569
10940.0,79.879
10940.5,79.351
10941.0,79.911
10941.5,82.62
10942.0,88.509
10942.5,99.809
10943.0,108.349
10943.500000000002,111.023
10944.0,108.786
10944.5,106.049
10945.0,108.121
10945.5,112.185
10946.0,117.378
10946.5,126.464
10947.0,146.795
10947.500000000002,184.334
10948.0,239.457
10948.5,295.437
10949.0,335.908
10949.5,359.084
10950.0,343.165
10950.5,314.351
10951.0,297.361
10951.500000000002,287.965
10952.0,313.081
10952.5,342.866
10953.0,371.003
10953.5,386.671
10954.0,392.969
10954.5,385.424
10955.0,370.248
10955.500000000002,359.5
10956.0,351.914
10956.5,338.001
10957.0,301.13
10957.5,264.26
10958.0,228.065
10958.5,229.125
10959.0,242.198
10959.500000000002,253.665
10960.0,262.561
10960.5,263.734
10961.0,266.258
10961.5,271.471
10962.0,278.483
10962.5,284.933
10963.0,290.467
10963.500000000002,303.177
10964.0,301.586
10964.5,295.452
10965.0,285.502
10965.5,276.108
10966.0,274.205
10966.5,278.648
10967.0,288.088
10967.500000000002,299.871
10968.0,308.335
10968.5,321.512
10969.0,326.252
10969.5,325.956
10970.0,322.197
10970.5,321.876
10971.0,324.025
10971.500000000002,323.98
10972.0,312.571
10972.5,298.845
10973.0,299.028
10973.5,291.976
10974.0,287.475
10974.5,283.829
10975.0,285.677
10975.500000000002,289.813
10976.0,294.4
10976.5,304.46
10977.0,311.195
10977.5,327.652
10978.0,344.513
10978.5,364.404
10979.0,373.317
10979.500000000002,371.477
10980.0,365.596
10980.5,362.877
10981.0,384.658
10981.5,460.581
10982.0,515.282
10982.5,577.738
10983.0,572.518
10983.500000000002,536.66
10984.0,513.813
10984.5,497.446
10985.0,495.085
10985.5,479.77
10986.0,449.954
10986.5,420.815
10987.0,417.582
10987.500000000002,436.045
10988.0,448.547
10988.5,495.025
10989.0,494.912
10989.5,471.864
10990.0,436.922
10990.5,416.994
10991.0,420.933
10991.500000000002,426.438
10992.0,422.186
10992.5,412.044
10993.0,402.234
10993.5,403.12
10994.0,405.214
10994.5,414.802
10995.0,421.794
10995.500000000002,446.893
10996.0,461.901
10996.5,524.798
10997.0,561.094
10997.5,554.003
10998.0,509.553
10998.5,460.778
10999.0,412.002
10999.500000000002,373.896
11000.0,353.567
11000.5,354.488
11001.0,371.288
11001.5,381.526
11002.0,377.16
11002.5,378.404
11003.0,426.583
11003.500000000002,468.092
11004.0,503.558
11004.5,523.225
11005.0,517.512
11005.5,508.056
11006.0,491.961
11006.5,446.432
11007.0,414.351
11007.500000000002,383.777
11008.000000000002,377.749
11008.5,376.439
11009.0,374.203
11009.5,361.996
11010.0,343.449
11010.5,328.008
11011.0,329.146
11011.5,342.088
11012.000000000002,352.148
11012.5,367.57
11013.0,376.096
11013.5,384.614
11014.0,392.468
11014.5,399.259
11015.0,401.989
11015.5,397.035
11016.000000000002,382.669
11016.5,361.239
11017.0,347.545
11017.5,336.941
11018.0,329.82
11018.5,324.638
11019.0,315.608
11019.5,311.409
11020.000000000002,315.27
11020.5,332.984
11021.0,349.59
11021.5,365.741
11022.0,377.776
11022.5,393.83
11023.0,407.054
11023.5,421.242
11024.000000000002,430.848
11024.5,439.118
11025.0,436.807
11025.5,431.549
11026.0,427.076
11026.5,423.78
11027.0,425.524
11027.5,442.723
11028.000000000002,487.846
11028.5,518.452
11029.0,525.721
11029.5,521.087
11030.0,487.377
11030.5,456.488
11031.0,425.599
11031.5,393.215
11032.000000000002,375.953
11032.5,377.013
11033.0,378.345
11033.5,374.162
11034.0,360.811
11034.5,352.738
11035.0,355.825
11035.5,368.828
11036.000000000002,377.669
11036.5,370.582
11037.0,362.961
11037.5,365.196
11038.0,375.928
11038.5,397.527
11039.0,397.795
11039.5,392.978
11040.000000000002,392.065
11040.5,426.912
11041.0,452.797
11041.5,458.799
11042.0,443.933
11042.5,435.031
11043.0,459.701
11043.5,493.458
11044.000000000002,519.617
11044.5,508.369
11045.0,486.069
11045.5,463.291
11046.0,445.742
11046.5,423.873
11047.0,402.297
11047.5,386.682
11048.000000000002,383.485
11048.5,385.803
11049.0,383.525
11049.5,379.925
11050.0,427.122
11050.5,463.945
11051.0,525.273
11051.5,553.176
11052.000000000002,559.308
11052.5,546.649
11053.0,544.554
11053.5,556.452
11054.0,582.974
11054.5,622.674
11055.0,634.268
11055.5,622.428
11056.000000000002,588.829
11056.5,540.673
11057.0,527.676
11057.5,538.676
11058.0,589.203
11058.5,652.141
11059.0,663.058
11059.5,648.272
11060.000000000002,621.647
11060.5,630.531
11061.0,675.87
11061.5,706.667
11062.0,716.312
11062.5,673.788
11063.0,627.53
11063.5,592.55
11064.000000000002,550.672
11064.5,443.911
11065.0,398.092
11065.5,293.205
11066.0,256.629
11066.5,200.516
11067.0,156.074
11067.5,126.119
11068.000000000002,98.254
11068.5,53.628
11069.0,31.056
11069.5,22.164
11070.0,16.965
11070.5,13.9
11071.0,12.989
11071.5,13.751
11072.000000000002,14.758
11072.5,14.83
11073.0,14.902
11073.5,14.803
11074.0,14.492
11074.5,14.316
11075.0,14.139
11075.5,13.979
11076.000000000002,13.965
11076.5,13.956
11077.0,13.702
11077.5,13.179
11078.0,12.732
11078.5,12.59
11079.0,13.174
11079.5,13.727
11080.000000000002,14.211
11080.5,14.412
11081.0,13.838
11081.5,12.371
11082.0,11.435
11082.5,10.91
11083.0,10.741
11083.5,11.129
11084.000000000002,11.368
11084.5,11.265
11085.0,10.581
11085.5,9.935
11086.0,10.514
11086.5,10.774
11087.0,10.611
11087.5,10.29
11088.000000000002,9.558
11088.5,8.833
11089.0,8.609
11089.5,8.747
11090.0,9.134
11090.5,9.532
11091.0,9.694
11091.5,9.725
11092.000000000002,9.74
11092.5,9.707
11093.0,9.283
11093.5,8.725
11094.0,8.39
11094.5,8.252
11095.0,8.252
11095.5,8.252
11096.000000000002,8.372
11096.5,8.56
11097.0,8.723
11097.5,8.618
11098.0,8.228
11098.5,7.991
11099.0,8.113
11099.5,8.058
11100.000000000002,8.168
11100.5,8.31
11101.0,8.564
11101.5,9.106
11102.0,9.675
11102.5,10.008
11103.0,9.632
11103.5,8.489
11104.000000000002,7.857
11104.5,7.773
11105.0,7.958
11105.5,8.142
11106.0,8.147
11106.5,7.909
11107.0,7.592
11107.5,7.117
11108.000000000002,6.837
11108.5,6.979
11109.0,7.239
11109.5,7.558
11110.0,7.832
11110.5,7.921
11111.0,7.71
11111.5,7.817
11112.000000000002,8.285
11112.5,8.785
11113.0,8.77
11113.5,8.795
11114.0,8.975
11114.5,9.1
11115.0,9.397
11115.5,9.663
11116.000000000002,10.354
11116.5,11.064
11117.0,10.786
11117.5,9.864
11118.0,8.803
11118.5,7.923
11119.0,7.369
11119.5,7.322
11120.000000000002,7.514
11120.5,7.724
11121.0,7.956
11121.5,8.152
11122.0,8.316
11122.5,8.495
11123.0,8.423
11123.5,8.308
11124.000000000002,8.572
11124.5,8.88
11125.0,9.188
11125.5,9.199
11126.0,9.181
11126.5,9.441
11127.0,9.822
11127.5,10.725
11128.000000000002,11.412
11128.5,11.344
11129.0,10.957
11129.5,10.377
11130.0,10.058
11130.5,9.871
11131.0,9.655
11131.5,9.4
11132.000000000002,9.424
11132.5,10.112
11133.0,11.744
11133.5,14.416
11134.0,16.043
11134.5,16.14
11135.0,15.569
11135.5,14.389
11136.000000000002,12.978
11136.5,11.331
11137.0,9.391
11137.5,9.193
11138.0,9.53
11138.5,10.202
11139.0,10.543
11139.5,10.925
11140.000000000002,11.208
11140.5,10.525
11141.0,9.393
11141.5,8.47
11142.0,7.817
11142.5,7.403
11143.0,7.563
11143.5,8.452
11144.000000000002,8.947
11144.5,9.239
11145.0,9.226
11145.5,8.61
11146.0,7.259
11146.5,6.455
11147.0,6.402
11147.5,6.943
11148.000000000002,7.574
11148.5,8.204
11149.0,8.672
11149.5,10.986
11150.0,17.751
11150.5,24.079
11151.0,28.022
11151.5,30.902
11152.000000000002,30.729
11152.5,27.889
11153.0,24.984
11153.5,23.799
11154.0,23.667
11154.5,21.84
11155.0,20.337
11155.5,20.096
11156.000000000002,19.548
11156.5,17.4
11157.0,14.562
11157.5,12.875
11158.0,12.298
11158.5,11.777
11159.0,10.99
11159.5,10.501
11160.000000000002,11.555
11160.5,12.799
11161.0,16.359
11161.5,21.681
11162.0,23.315
11162.5,20.326
11163.0,16.421
11163.5,14.766
11164.000000000002,13.447
11164.5,11.743
11165.0,8.631
11165.5,6.708
11166.0,6.429
11166.5,6.682
11167.0,7.473
11167.5,8.246
11168.000000000002,8.985
11168.5,8.685
11169.0,8.063
11169.5,7.282
11170.0,7.581
11170.5,7.901
11171.0,8.07
11171.5,7.933
11172.000000000002,7.942
11172.5,8.162
11173.0,8.797
11173.5,10.332
11174.0,11.949
11174.5,13.608
11175.0,15.439
11175.5,17.086
11176.000000000002,16.262
11176.5,14.906
11177.0,13.861
11177.5,12.954
11178.0,12.711
11178.5,12.703
11179.0,14.351
11179.5,15.777
11180.000000000002,16.315
11180.5,16.633
11181.0,17.178
11181.5,18.033
11182.0,19.801
11182.5,21.006
11183.0,21.862
11183.5,22.453
11184.000000000002,22.774
11184.5,22.994
11185.0,23.073
11185.5,23.005
11186.0,23.106
11186.5,23.925
11187.0,25.365
11187.5,25.42
11188.000000000002,24.401
11188.5,23.748
11189.0,23.739
11189.5,23.73
11190.0,23.34
11190.5,22.91
11191.0,23.463
11191.5,24.385
11192.000000000002,26.779
11192.5,32.022
11193.0,36.861
11193.5,40.451
11194.0,40.504
11194.5,37.384
11195.0,33.959
11195.5,32.167
11196.000000000002,33.038
11196.5,34.514
11197.0,36.685
11197.5,36.563
11198.0,33.634
11198.5,30.666
11199.0,28.756
11199.5,28.611
11200.000000000002,30.391
11200.5,32.833
11201.0,32.837
11201.5,32.376
11202.0,31.662
11202.5,30.729
11203.0,29.693
11203.5,28.31
11204.000000000002,26.439
11204.5,24.915
11205.0,24.605
11205.5,26.271
11206.0,28.954
11206.5,31.218
11207.0,32.389
11207.5,32.427
11208.000000000002,32.445
11208.5,33.487
11209.0,35.613
11209.5,36.902
11210.0,36.209
11210.5,34.148
11211.0,33.461
11211.5,32.44
11212.000000000002,31.768
11212.5,29.791
11213.0,29.244
11213.5,30.689
11214.0,32.345
11214.5,34.31
11215.0,34.734
11215.5,34.913
11216.000000000002,34.714
11216.5,33.952
11217.0,33.95
11217.5,34.968
11218.0,35.586
11218.5,35.989
11219.0,35.628
11219.5,35.052
11220.000000000002,34.363
11220.5,33.663
11221.0,33.259
11221.5,32.313
11222.0,31.381
11222.5,30.633
11223.0,30.513
11223.5,30.082
11224.000000000002,28.398
11224.5,28.147
11225.0,29.475
11225.5,31.493
11226.0,32.864
11226.5,32.328
11227.0,31.24
11227.5,29.559
11228.000000000002,29.101
11228.5,29.103
11229.0,29.158
11229.5,29.422
11230.0,29.664
11230.5,29.798
11231.0,29.932
11231.5,30.08
11232.000000000002,30.55
11232.5,30.818
11233.0,31.795
11233.5,33.279
11234.0,35.22
11234.5,35.491
11235.0,35.003
11235.5,33.966
11236.000000000002,33.425
11236.5,33.154
11237.0,33.091
11237.5,32.644
11238.0,32.804
11238.5,34.089
11239.0,34.656
11239.5,33.579
11240.000000000002,32.674
11240.5,32.513
11241.0,34.016
11241.5,34.407
11242.0,34.141
11242.5,34.043
11243.0,35.107
11243.5,36.792
11244.000000000002,37.064
11244.5,37.363
11245.0,38.228
11245.5,39.356
11246.0,39.236
11246.5,36.428
11247.0,32.393
11247.5,30.965
11248.000000000002,31.965
11248.5,33.345
11249.0,33.985
11249.5,34.378
